1953,Best Supporting Actor,Robert Strauss,False,Stalag 17
1954,Best Supporting Actor,Edmond O'Brien ,True,The Barefoot Contessa
1954,Best Supporting Actor,Lee J. Cobb,False,On the Waterfront
1954,Best Supporting Actor,Karl Malden,False,On the Waterfront
1954,Best Supporting Actor,Rod Steiger,False,On the Waterfront
1954,Best Supporting Actor,Tom Tully,False,The Caine Mutiny
1955,Best Supporting Actor,Jack Lemmon ,True,Mister Roberts
1955,Best Supporting Actor,Arthur Kennedy,False,Trial
1955,Best Supporting Actor,Joe Mantell,False,Marty
1955,Best Supporting Actor,Sal Mineo,False,Rebel Without a Cause
1955,Best Supporting Actor,Arthur O'Connell,False,Picnic
1956,Best Supporting Actor,Anthony Quinn ,True,Lust for Life
1956,Best Supporting Actor,Don Murray,False,Bus Stop
1956,Best Supporting Actor,Anthony Perkins,False,Friendly Persuasion
1956,Best Supporting Actor,Mickey Rooney,False,The Bold and the Brave
1956,Best Supporting Actor,Robert Stack,False,Written on the Wind
1957,Best Supporting Actor,Red Buttons ,True,Sayonara
1957,Best Supporting Actor,Vittorio De Sica,False,A Farewell to Arms
1957,Best Supporting Actor,Sessue Hayakawa,False,The Bridge on the River Kwai
1957,Best Supporting Actor,Arthur Kennedy,False,Peyton Place
1957,Best Supporting Actor,Russ Tamblyn,False,Peyton Place
1958,Best Supporting Actor,Burl Ives ,True,The Big Country
1958,Best Supporting Actor,Theodore Bikel,False,The Defiant Ones
1958,Best Supporting Actor,Lee J. Cobb,False,The Brothers Karamazov
1958,Best Supporting Actor,Arthur Kennedy,False,Some Came Running
1958,Best Supporting Actor,Gig Young,False,Teacher's Pet
1959,Best Supporting Actor,Hugh Griffith ,True,Ben-Hur
1959,Best Supporting Actor,Arthur O'Connell,False,Anatomy of a Murder
1959,Best Supporting Actor,George C. Scott,False,Anatomy of a Murder
1959,Best Supporting Actor,Robert Vaughn,False,The Young Philadelphians
1959,Best Supporting Actor,Ed Wynn,False,The Diary of Anne Frank
1960,Best Supporting Actor,Peter Ustinov ,True,Spartacus
1960,Best Supporting Actor,Peter Falk,False,"Murder, Inc."
1960,Best Supporting Actor,Jack Kruschen,False,The Apartment
1960,Best Supporting Actor,Sal Mineo,False,Exodus
1960,Best Supporting Actor,Chill Wills,False,The Alamo
1961,Best Supporting Actor,George Chakiris ,True,West Side Story
1961,Best Supporting Actor,Montgomery Clift,False,Judgment at Nuremberg
1961,Best Supporting Actor,Peter Falk,False,Pocketful of Miracles
1961,Best Supporting Actor,Jackie Gleason,False,The Hustler
1961,Best Supporting Actor,George C. Scott [A,False,The Hustler
1962,Best Supporting Actor,Ed Begley ,True,Sweet Bird of Youth
1962,Best Supporting Actor,Victor Buono,False,What Ever Happened to Baby Jane?
1962,Best Supporting Actor,Telly Savalas,False,Birdman of Alcatraz
1962,Best Supporting Actor,Omar Sharif,False,Lawrence of Arabia
1962,Best Supporting Actor,Terence Stamp,False,Billy Budd
1963,Best Supporting Actor,Melvyn Douglas ,True,Hud
1963,Best Supporting Actor,Nick Adams,False,Twilight of Honor
1963,Best Supporting Actor,Bobby Darin,False,"Captain Newman, M.D."
1963,Best Supporting Actor,Hugh Griffith,False,Tom Jones
1963,Best Supporting Actor,John Huston,False,The Cardinal
1964,Best Supporting Actor,Peter Ustinov ,True,Topkapi
1964,Best Supporting Actor,John Gielgud,False,Becket
1964,Best Supporting Actor,Stanley Holloway,False,My Fair Lady
1964,Best Supporting Actor,Edmond O'Brien,False,Seven Days in May
1964,Best Supporting Actor,Lee Tracy,False,The Best Man
1965,Best Supporting Actor,Martin Balsam ,True,A Thousand Clowns
1965,Best Supporting Actor,Ian Bannen,False,The Flight of the Phoenix
1965,Best Supporting Actor,Tom Courtenay,False,Doctor Zhivago
1965,Best Supporting Actor,Michael Dunn,False,Ship of Fools
1965,Best Supporting Actor,Frank Finlay,False,Othello
1966,Best Supporting Actor,Walter Matthau ,True,The Fortune Cookie
1966,Best Supporting Actor,Mako,False,The Sand Pebbles
1966,Best Supporting Actor,James Mason,False,Georgy Girl
1966,Best Supporting Actor,George Segal,False,Who's Afraid of Virginia Woolf?
1966,Best Supporting Actor,Robert Shaw,False,A Man for All Seasons
1967,Best Supporting Actor,George Kennedy ,True,Cool Hand Luke
1967,Best Supporting Actor,John Cassavetes,False,The Dirty Dozen
1967,Best Supporting Actor,Gene Hackman,False,Bonnie and Clyde
1967,Best Supporting Actor,Cecil Kellaway,False,Guess Who's Coming to Dinner
1967,Best Supporting Actor,Michael J. Pollard,False,Bonnie and Clyde
1968,Best Supporting Actor,Jack Albertson ,True,The Subject Was Roses
1968,Best Supporting Actor,Seymour Cassel,False,Faces
1968,Best Supporting Actor,Daniel Massey,False,Star!
1968,Best Supporting Actor,Jack Wild,False,Oliver!
1968,Best Supporting Actor,Gene Wilder,False,The Producers
1969,Best Supporting Actor,Gig Young ,True,"They Shoot Horses, Don't They?"
1969,Best Supporting Actor,Rupert Crosse,False,The Reivers
1969,Best Supporting Actor,Elliott Gould,False,Bob & Carol & Ted & Alice
1969,Best Supporting Actor,Jack Nicholson,False,Easy Rider
1969,Best Supporting Actor,Anthony Quayle,False,Anne of the Thousand Days
1970,Best Supporting Actor,John Mills ,True,Ryan's Daughter
1970,Best Supporting Actor,Richard S. Castellano,False,Lovers and Other Strangers
1970,Best Supporting Actor,Chief Dan George,False,Little Big Man
1970,Best Supporting Actor,Gene Hackman,False,I Never Sang for My Father
1970,Best Supporting Actor,John Marley,False,Love Story
1971,Best Supporting Actor,Ben Johnson ,True,The Last Picture Show
1971,Best Supporting Actor,Jeff Bridges,False,The Last Picture Show
1971,Best Supporting Actor,Leonard Frey,False,Fiddler on the Roof
1971,Best Supporting Actor,Richard Jaeckel,False,Sometimes a Great Notion
1971,Best Supporting Actor,Roy Scheider,False,The French Connection
1972,Best Supporting Actor,Joel Grey ,True,Cabaret
1972,Best Supporting Actor,Eddie Albert,False,The Heartbreak Kid
1972,Best Supporting Actor,James Caan,False,The Godfather
1972,Best Supporting Actor,Robert Duvall,False,The Godfather
1972,Best Supporting Actor,Al Pacino,False,The Godfather
1973,Best Supporting Actor,John Houseman ,True,The Paper Chase
1973,Best Supporting Actor,Vincent Gardenia,False,Bang the Drum Slowly
1973,Best Supporting Actor,Jack Gilford,False,Save the Tiger
1973,Best Supporting Actor,Jason Miller,False,The Exorcist
1973,Best Supporting Actor,Randy Quaid,False,The Last Detail
1974,Best Supporting Actor,Robert De Niro ,True,The Godfather Part II
1974,Best Supporting Actor,Fred Astaire,False,The Towering Inferno
1974,Best Supporting Actor,Jeff Bridges,False,Thunderbolt and Lightfoot
1974,Best Supporting Actor,Michael V. Gazzo,False,The Godfather Part II
1974,Best Supporting Actor,Lee Strasberg,False,The Godfather Part II
1975,Best Supporting Actor,George Burns ,True,The Sunshine Boys
1975,Best Supporting Actor,Brad Dourif,False,One Flew Over the Cuckoo's Nest
1975,Best Supporting Actor,Burgess Meredith,False,The Day of the Locust
1975,Best Supporting Actor,Chris Sarandon,False,Dog Day Afternoon
1975,Best Supporting Actor,Jack Warden,False,Shampoo
1976,Best Supporting Actor,Jason Robards ,True,All the President's Men
1976,Best Supporting Actor,Ned Beatty,False,Network
1976,Best Supporting Actor,Burgess Meredith,False,Rocky
1976,Best Supporting Actor,Laurence Olivier,False,Marathon Man
1976,Best Supporting Actor,Burt Young,False,Rocky
1977,Best Supporting Actor,Jason Robards ,True,Julia
1977,Best Supporting Actor,Mikhail Baryshnikov,False,The Turning Point
1977,Best Supporting Actor,Peter Firth,False,Equus
1977,Best Supporting Actor,Alec Guinness,False,Star Wars
1977,Best Supporting Actor,Maximilian Schell,False,Julia
1978,Best Supporting Actor,Christopher Walken ,True,The Deer Hunter
1978,Best Supporting Actor,Bruce Dern,False,Coming Home
1978,Best Supporting Actor,Richard Farnsworth,False,Comes a Horseman
1978,Best Supporting Actor,John Hurt,False,Midnight Express
1978,Best Supporting Actor,Jack Warden,False,Heaven Can Wait
1979,Best Supporting Actor,Melvyn Douglas ,True,Being There
1979,Best Supporting Actor,Robert Duvall,False,Apocalypse Now
1979,Best Supporting Actor,Frederic Forrest,False,The Rose
1979,Best Supporting Actor,Justin Henry,False,Kramer vs. Kramer
1979,Best Supporting Actor,Mickey Rooney,False,The Black Stallion
1980,Best Supporting Actor,Timothy Hutton ,True,Ordinary People
1980,Best Supporting Actor,Judd Hirsch,False,Ordinary People
1980,Best Supporting Actor,Michael O'Keefe,False,The Great Santini
1980,Best Supporting Actor,Joe Pesci,False,Raging Bull
1980,Best Supporting Actor,Jason Robards,False,Melvin and Howard
1981,Best Supporting Actor,John Gielgud ,True,Arthur
1981,Best Supporting Actor,James Coco,False,Only When I Laugh
1981,Best Supporting Actor,Ian Holm,False,Chariots of Fire
1981,Best Supporting Actor,Jack Nicholson,False,Reds
1981,Best Supporting Actor,Howard Rollins,False,Ragtime
1982,Best Supporting Actor,Louis Gossett Jr. ,True,An Officer and a Gentleman
1982,Best Supporting Actor,Charles Durning,False,The Best Little Whorehouse in Texas
1982,Best Supporting Actor,John Lithgow,False,The World According to Garp
1982,Best Supporting Actor,James Mason,False,The Verdict
1982,Best Supporting Actor,Robert Preston,False,Victor/Victoria
1983,Best Supporting Actor,Jack Nicholson ,True,Terms of Endearment
1983,Best Supporting Actor,Charles Durning,False,To Be or Not to Be
1983,Best Supporting Actor,John Lithgow,False,Terms of Endearment
1983,Best Supporting Actor,Sam Shepard,False,The Right Stuff
1983,Best Supporting Actor,Rip Torn,False,Cross Creek
1984,Best Supporting Actor,Haing S. Ngor ,True,The Killing Fields
1984,Best Supporting Actor,Adolph Caesar,False,A Soldier's Story
1984,Best Supporting Actor,John Malkovich,False,Places in the Heart
1984,Best Supporting Actor,Pat Morita,False,The Karate Kid
1984,Best Supporting Actor,Ralph Richardson ,False,"Greystoke: The Legend of Tarzan, Lord of the Apes"
1985,Best Supporting Actor,Don Ameche ,True,Cocoon
1985,Best Supporting Actor,Klaus Maria Brandauer,False,Out of Africa
1985,Best Supporting Actor,William Hickey,False,Prizzi's Honor
1985,Best Supporting Actor,Robert Loggia,False,Jagged Edge
1985,Best Supporting Actor,Eric Roberts,False,Runaway Train
1986,Best Supporting Actor,Michael Caine ,True,Hannah and Her Sisters
1986,Best Supporting Actor,Tom Berenger,False,Platoon
1986,Best Supporting Actor,Willem Dafoe,False,Platoon
1986,Best Supporting Actor,Denholm Elliott,False,A Room with a View
1986,Best Supporting Actor,Dennis Hopper,False,Hoosiers
1987,Best Supporting Actor,Sean Connery ,True,The Untouchables
1987,Best Supporting Actor,Albert Brooks,False,Broadcast News
1987,Best Supporting Actor,Morgan Freeman,False,Street Smart
1987,Best Supporting Actor,Vincent Gardenia,False,Moonstruck
1987,Best Supporting Actor,Denzel Washington,False,Cry Freedom
1988,Best Supporting Actor,Kevin Kline ,True,A Fish Called Wanda
1988,Best Supporting Actor,Alec Guinness,False,Little Dorrit
1988,Best Supporting Actor,Martin Landau,False,Tucker: The Man and His Dream
1988,Best Supporting Actor,River Phoenix,False,Running on Empty
1988,Best Supporting Actor,Dean Stockwell,False,Married to the Mob
1989,Best Supporting Actor,Denzel Washington ,True,Glory
1989,Best Supporting Actor,Danny Aiello,False,Do the Right Thing
1989,Best Supporting Actor,Dan Aykroyd,False,Driving Miss Daisy
1989,Best Supporting Actor,Marlon Brando,False,A Dry White Season
1989,Best Supporting Actor,Martin Landau,False,Crimes and Misdemeanors
1990,Best Supporting Actor,Joe Pesci ,True,Goodfellas
1990,Best Supporting Actor,Bruce Davison,False,Longtime Companion
1990,Best Supporting Actor,Andy García,False,The Godfather Part III
1990,Best Supporting Actor,Graham Greene,False,Dances with Wolves
1990,Best Supporting Actor,Al Pacino,False,Dick Tracy
1991,Best Supporting Actor,Jack Palance ,True,City Slickers
1991,Best Supporting Actor,Tommy Lee Jones,False,JFK
1991,Best Supporting Actor,Harvey Keitel,False,Bugsy
1991,Best Supporting Actor,Ben Kingsley,False,Bugsy
1991,Best Supporting Actor,Michael Lerner,False,Barton Fink
1992,Best Supporting Actor,Gene Hackman ,True,Unforgiven
1992,Best Supporting Actor,Jaye Davidson,False,The Crying Game
1992,Best Supporting Actor,Jack Nicholson,False,A Few Good Men
1992,Best Supporting Actor,Al Pacino,False,Glengarry Glen Ross
1992,Best Supporting Actor,David Paymer,False,Mr. Saturday Night
1993,Best Supporting Actor,Tommy Lee Jones ,True,The Fugitive
1993,Best Supporting Actor,Leonardo DiCaprio,False,What's Eating Gilbert Grape
1993,Best Supporting Actor,Ralph Fiennes,False,Schindler's List
1993,Best Supporting Actor,John Malkovich,False,In the Line of Fire
1993,Best Supporting Actor,Pete Postlethwaite,False,In the Name of the Father
1994,Best Supporting Actor,Martin Landau ,True,Ed Wood
1994,Best Supporting Actor,Samuel L. Jackson,False,Pulp Fiction
1994,Best Supporting Actor,Chazz Palminteri,False,Bullets over Broadway
1994,Best Supporting Actor,Paul Scofield,False,Quiz Show
1994,Best Supporting Actor,Gary Sinise,False,Forrest Gump
1995,Best Supporting Actor,Kevin Spacey ,True,The Usual Suspects
1995,Best Supporting Actor,James Cromwell,False,Babe
1995,Best Supporting Actor,Ed Harris,False,Apollo 13
1995,Best Supporting Actor,Brad Pitt,False,12 Monkeys
1995,Best Supporting Actor,Tim Roth,False,Rob Roy
1996,Best Supporting Actor,Cuba Gooding Jr. ,True,Jerry Maguire
1996,Best Supporting Actor,William H. Macy,False,Fargo
1996,Best Supporting Actor,Armin Mueller-Stahl,False,Shine
1996,Best Supporting Actor,Edward Norton,False,Primal Fear
1996,Best Supporting Actor,James Woods,False,Ghosts of Mississippi
1997,Best Supporting Actor,Robin Williams ,True,Good Will Hunting
1997,Best Supporting Actor,Robert Forster,False,Jackie Brown
1997,Best Supporting Actor,Anthony Hopkins,False,Amistad
1997,Best Supporting Actor,Greg Kinnear,False,As Good as It Gets
1997,Best Supporting Actor,Burt Reynolds,False,Boogie Nights
1998,Best Supporting Actor,James Coburn ,True,Affliction
1998,Best Supporting Actor,Robert Duvall,False,A Civil Action
1998,Best Supporting Actor,Ed Harris,False,The Truman Show
1998,Best Supporting Actor,Geoffrey Rush,False,Shakespeare in Love
1998,Best Supporting Actor,Billy Bob Thornton,False,A Simple Plan
1999,Best Supporting Actor,Michael Caine ,True,The Cider House Rules
1999,Best Supporting Actor,Tom Cruise,False,Magnolia
1999,Best Supporting Actor,Michael Clarke Duncan,False,The Green Mile
1999,Best Supporting Actor,Jude Law,False,The Talented Mr. Ripley
1999,Best Supporting Actor,Haley Joel Osment,False,The Sixth Sense
2000,Best Supporting Actor,Benicio del Toro ,True,Traffic
2000,Best Supporting Actor,Jeff Bridges,False,The Contender
2000,Best Supporting Actor,Willem Dafoe,False,Shadow of the Vampire
2000,Best Supporting Actor,Albert Finney,False,Erin Brockovich
2000,Best Supporting Actor,Joaquin Phoenix,False,Gladiator
2001,Best Supporting Actor,Jim Broadbent ,True,Iris
2001,Best Supporting Actor,Ethan Hawke,False,Training Day
2001,Best Supporting Actor,Ben Kingsley,False,Sexy Beast
2001,Best Supporting Actor,Ian McKellen,False,The Lord of the Rings: The Fellowship of the Ring
2001,Best Supporting Actor,Jon Voight,False,Ali
2002,Best Supporting Actor,Chris Cooper ,True,Adaptation.
2002,Best Supporting Actor,Ed Harris,False,The Hours
2002,Best Supporting Actor,Paul Newman,False,Road to Perdition
2002,Best Supporting Actor,John C. Reilly,False,Chicago
2002,Best Supporting Actor,Christopher Walken,False,Catch Me If You Can
2003,Best Supporting Actor,Tim Robbins ,True,Mystic River
2003,Best Supporting Actor,Alec Baldwin,False,The Cooler
2003,Best Supporting Actor,Benicio del Toro,False,21 Grams
2003,Best Supporting Actor,Djimon Hounsou,False,In America
2003,Best Supporting Actor,Ken Watanabe,False,The Last Samurai
2004,Best Supporting Actor,Morgan Freeman ,True,Million Dollar Baby
2004,Best Supporting Actor,Alan Alda,False,The Aviator
2004,Best Supporting Actor,Thomas Haden Church,False,Sideways
2004,Best Supporting Actor,Jamie Foxx,False,Collateral
2004,Best Supporting Actor,Clive Owen,False,Closer
2005,Best Supporting Actor,George Clooney ,True,Syriana
2005,Best Supporting Actor,Matt Dillon,False,Crash
2005,Best Supporting Actor,Paul Giamatti,False,Cinderella Man
2005,Best Supporting Actor,Jake Gyllenhaal,False,Brokeback Mountain
2005,Best Supporting Actor,William Hurt,False,A History of Violence
2006,Best Supporting Actor,Alan Arkin ,True,Little Miss Sunshine
2006,Best Supporting Actor,Jackie Earle Haley,False,Little Children
2006,Best Supporting Actor,Djimon Hounsou,False,Blood Diamond
2006,Best Supporting Actor,Eddie Murphy,False,Dreamgirls
2006,Best Supporting Actor,Mark Wahlberg,False,The Departed
2007,Best Supporting Actor,Javier Bardem ,True,No Country for Old Men
2007,Best Supporting Actor,Casey Affleck,False,The Assassination of Jesse James by the Coward Robert Ford
2007,Best Supporting Actor,Philip Seymour Hoffman,False,Charlie Wilson's War
2007,Best Supporting Actor,Hal Holbrook,False,Into the Wild
2007,Best Supporting Actor,Tom Wilkinson,False,Michael Clayton
2008,Best Supporting Actor,Heath Ledger ,True,The Dark Knight
2008,Best Supporting Actor,Josh Brolin,False,Milk
2008,Best Supporting Actor,Robert Downey Jr.,False,Tropic Thunder
2008,Best Supporting Actor,Philip Seymour Hoffman,False,Doubt
2008,Best Supporting Actor,Michael Shannon,False,Revolutionary Road
2009,Best Supporting Actor,Christoph Waltz ,True,Inglourious Basterds
2009,Best Supporting Actor,Matt Damon,False,Invictus
2009,Best Supporting Actor,Woody Harrelson,False,The Messenger
2009,Best Supporting Actor,Christopher Plummer,False,The Last Station
2009,Best Supporting Actor,Stanley Tucci,False,The Lovely Bones
2010,Best Supporting Actor,Christian Bale ,True,The Fighter
2010,Best Supporting Actor,John Hawkes,False,Winter's Bone
2010,Best Supporting Actor,Jeremy Renner,False,The Town
2010,Best Supporting Actor,Mark Ruffalo,False,The Kids Are All Right
2010,Best Supporting Actor,Geoffrey Rush,False,The King's Speech
2011,Best Supporting Actor,Christopher Plummer ,True,Beginners
2011,Best Supporting Actor,Kenneth Branagh,False,My Week with Marilyn
2011,Best Supporting Actor,Jonah Hill,False,Moneyball
2011,Best Supporting Actor,Nick Nolte,False,Warrior
2011,Best Supporting Actor,Max von Sydow,False,Extremely Loud and Incredibly Close
2012,Best Supporting Actor,Christoph Waltz ,True,Django Unchained
2012,Best Supporting Actor,Alan Arkin,False,Argo
2012,Best Supporting Actor,Robert De Niro,False,Silver Linings Playbook
2012,Best Supporting Actor,Philip Seymour Hoffman,False,The Master
2012,Best Supporting Actor,Tommy Lee Jones,False,Lincoln
2013,Best Supporting Actor,Jared Leto ,True,Dallas Buyers Club
2013,Best Supporting Actor,Barkhad Abdi,False,Captain Phillips
2013,Best Supporting Actor,Bradley Cooper,False,American Hustle
2013,Best Supporting Actor,Michael Fassbender,False,12 Years a Slave
2013,Best Supporting Actor,Jonah Hill,False,The Wolf of Wall Street
2014,Best Supporting Actor,J. K. Simmons ,True,Whiplash
2014,Best Supporting Actor,Robert Duvall,False,The Judge
2014,Best Supporting Actor,Ethan Hawke,False,Boyhood
2014,Best Supporting Actor,Edward Norton,False,Birdman
2014,Best Supporting Actor,Mark Ruffalo,False,Foxcatcher
2015,Best Supporting Actor,Mark Rylance ,True,Bridge of Spies
2015,Best Supporting Actor,Christian Bale,False,The Big Short
2015,Best Supporting Actor,Tom Hardy,False,The Revenant
2015,Best Supporting Actor,Mark Ruffalo,False,Spotlight
2015,Best Supporting Actor,Sylvester Stallone,False,Creed
2016,Best Supporting Actor,Mahershala Ali ,True,Moonlight
2016,Best Supporting Actor,Jeff Bridges,False,Hell or High Water
2016,Best Supporting Actor,Lucas Hedges,False,Manchester by the Sea
2016,Best Supporting Actor,Dev Patel,False,Lion
2016,Best Supporting Actor,Michael Shannon,False,Nocturnal Animals
2017,Best Supporting Actor,Sam Rockwell ,True,"Three Billboards Outside Ebbing, Missouri"
2017,Best Supporting Actor,Willem Dafoe,False,The Florida Project
2017,Best Supporting Actor,Woody Harrelson,False,"Three Billboards Outside Ebbing, Missouri"
2017,Best Supporting Actor,Richard Jenkins,False,The Shape of Water
2017,Best Supporting Actor,Christopher Plummer,False,All the Money in the World
2018,Best Supporting Actor,Mahershala Ali,False,Green Book
2018,Best Supporting Actor,Adam Driver,False,BlacKkKlansman
2018,Best Supporting Actor,Sam Elliott,False,A Star Is Born
2018,Best Supporting Actor,Richard E. Grant,False,Can You Ever Forgive Me?
2018,Best Supporting Actor,Sam Rockwell,False,Vice
1936,Best Supporting Actress,Gale Sondergaard ,True,Anthony Adverse
1936,Best Supporting Actress,Beulah Bondi,False,The Gorgeous Hussy
1936,Best Supporting Actress,Alice Brady,False,My Man Godfrey
1936,Best Supporting Actress,Bonita Granville,False,These Three
1936,Best Supporting Actress,Maria Ouspenskaya,False,Dodsworth
1937,Best Supporting Actress,Alice Brady ,True,In Old Chicago
1937,Best Supporting Actress,Andrea Leeds,False,Stage Door
1937,Best Supporting Actress,Anne Shirley,False,Stella Dallas
1937,Best Supporting Actress,Claire Trevor,False,Dead End
1937,Best Supporting Actress,May Whitty,False,Night Must Fall
1938,Best Supporting Actress,Fay Bainter ,True,Jezebel
1938,Best Supporting Actress,Beulah Bondi,False,Of Human Hearts
1938,Best Supporting Actress,Billie Burke,False,Merrily We Live
1938,Best Supporting Actress,Spring Byington,False,You Can't Take It with You
1938,Best Supporting Actress,Miliza Korjus,False,The Great Waltz
1939,Best Supporting Actress,Hattie McDaniel ,True,Gone with the Wind
1939,Best Supporting Actress,Olivia de Havilland,False,Gone with the Wind
1939,Best Supporting Actress,Geraldine Fitzgerald,False,Wuthering Heights
1939,Best Supporting Actress,Edna May Oliver,False,Drums Along the Mohawk
1939,Best Supporting Actress,Maria Ouspenskaya,False,Love Affair
1940,Best Supporting Actress,Jane Darwell ,True,The Grapes of Wrath
1940,Best Supporting Actress,Judith Anderson,False,Rebecca
1940,Best Supporting Actress,Ruth Hussey,False,The Philadelphia Story
1940,Best Supporting Actress,Barbara O'Neil,False,"All This, and Heaven Too"
1940,Best Supporting Actress,Marjorie Rambeau,False,Primrose Path
1941,Best Supporting Actress,Mary Astor ,True,The Great Lie
1941,Best Supporting Actress,Sara Allgood,False,How Green Was My Valley
1941,Best Supporting Actress,Patricia Collinge,False,The Little Foxes
1941,Best Supporting Actress,Teresa Wright,False,The Little Foxes
1941,Best Supporting Actress,Margaret Wycherly,False,Sergeant York
1942,Best Supporting Actress,Teresa Wright ,True,Mrs. Miniver
1942,Best Supporting Actress,Gladys Cooper,False,"Now, Voyager"
1942,Best Supporting Actress,Agnes Moorehead,False,The Magnificent Ambersons
1942,Best Supporting Actress,Susan Peters,False,Random Harvest
1942,Best Supporting Actress,May Whitty,False,Mrs. Miniver
1943,Best Supporting Actress,Katina Paxinou ,True,For Whom the Bell Tolls
1943,Best Supporting Actress,Gladys Cooper,False,The Song of Bernadette
1943,Best Supporting Actress,Paulette Goddard,False,So Proudly We Hail!
1943,Best Supporting Actress,Anne Revere,False,The Song of Bernadette
1943,Best Supporting Actress,Lucile Watson,False,Watch on the Rhine
1944,Best Supporting Actress,Ethel Barrymore ,True,None but the Lonely Heart
1944,Best Supporting Actress,Jennifer Jones,False,Since You Went Away
1944,Best Supporting Actress,Angela Lansbury,False,Gaslight
1944,Best Supporting Actress,Aline MacMahon,False,Dragon Seed
1944,Best Supporting Actress,Agnes Moorehead,False,Mrs. Parkington
1945,Best Supporting Actress,Anne Revere ,True,National Velvet
1945,Best Supporting Actress,Eve Arden,False,Mildred Pierce
1945,Best Supporting Actress,Ann Blyth,False,Mildred Pierce
1945,Best Supporting Actress,Angela Lansbury,False,The Picture of Dorian Gray
1945,Best Supporting Actress,Joan Lorring,False,The Corn is Green
1946,Best Supporting Actress,Anne Baxter ,True,The Razor's Edge
1946,Best Supporting Actress,Ethel Barrymore,False,The Spiral Staircase
1946,Best Supporting Actress,Lillian Gish,False,Duel in the Sun
1946,Best Supporting Actress,Flora Robson,False,Saratoga Trunk
1946,Best Supporting Actress,Gale Sondergaard,False,Anna and the King of Siam
1947,Best Supporting Actress,Celeste Holm ,True,Gentleman's Agreement
1947,Best Supporting Actress,Ethel Barrymore,False,The Paradine Case
1947,Best Supporting Actress,Gloria Grahame,False,Crossfire
1947,Best Supporting Actress,Marjorie Main,False,The Egg and I
1947,Best Supporting Actress,Anne Revere,False,Gentleman's Agreement
1948,Best Supporting Actress,Claire Trevor ,True,Key Largo
1948,Best Supporting Actress,Barbara Bel Geddes,False,I Remember Mama
1948,Best Supporting Actress,Ellen Corby,False,I Remember Mama
1948,Best Supporting Actress,Agnes Moorehead,False,Johnny Belinda
1948,Best Supporting Actress,Jean Simmons,False,Hamlet
1949,Best Supporting Actress,Mercedes McCambridge ,True,All the King's Men
1949,Best Supporting Actress,Ethel Barrymore,False,Pinky
1949,Best Supporting Actress,Celeste Holm,False,Come to the Stable
1949,Best Supporting Actress,Elsa Lanchester,False,Come to the Stable
1949,Best Supporting Actress,Ethel Waters,False,Pinky
1950,Best Supporting Actress,Josephine Hull ,True,Harvey
1950,Best Supporting Actress,Hope Emerson,False,Caged
1950,Best Supporting Actress,Celeste Holm,False,All About Eve
1950,Best Supporting Actress,Nancy Olson,False,Sunset Boulevard
1950,Best Supporting Actress,Thelma Ritter,False,All About Eve
1951,Best Supporting Actress,Kim Hunter ,True,A Streetcar Named Desire
1951,Best Supporting Actress,Joan Blondell,False,The Blue Veil
1951,Best Supporting Actress,Mildred Dunnock,False,Death of a Salesman
1951,Best Supporting Actress,Lee Grant,False,Detective Story
1951,Best Supporting Actress,Thelma Ritter,False,The Mating Season
1952,Best Supporting Actress,Gloria Grahame ,True,The Bad and the Beautiful
1952,Best Supporting Actress,Jean Hagen,False,Singin' in the Rain
1952,Best Supporting Actress,Colette Marchand,False,Moulin Rouge
1952,Best Supporting Actress,Terry Moore,False,"Come Back, Little Sheba"
1952,Best Supporting Actress,Thelma Ritter,False,With a Song in My Heart
1953,Best Supporting Actress,Donna Reed ,True,From Here to Eternity
1953,Best Supporting Actress,Grace Kelly,False,Mogambo
1953,Best Supporting Actress,Geraldine Page,False,Hondo
1953,Best Supporting Actress,Marjorie Rambeau,False,Torch Song
1953,Best Supporting Actress,Thelma Ritter,False,Pickup on South Street
1954,Best Supporting Actress,Eva Marie Saint ,True,On the Waterfront
1954,Best Supporting Actress,Nina Foch,False,Executive Suite
1954,Best Supporting Actress,Katy Jurado,False,Broken Lance
1954,Best Supporting Actress,Jan Sterling,False,The High and the Mighty
1954,Best Supporting Actress,Claire Trevor,False,The High and the Mighty
1955,Best Supporting Actress,Jo Van Fleet ,True,East of Eden
1955,Best Supporting Actress,Betsy Blair,False,Marty
1955,Best Supporting Actress,Peggy Lee,False,Pete Kelly's Blues
1955,Best Supporting Actress,Marisa Pavan,False,The Rose Tattoo
1955,Best Supporting Actress,Natalie Wood,False,Rebel Without a Cause
1956,Best Supporting Actress,Dorothy Malone ,True,Written on the Wind
1956,Best Supporting Actress,Mildred Dunnock,False,Baby Doll
1956,Best Supporting Actress,Eileen Heckart,False,The Bad Seed
1956,Best Supporting Actress,Mercedes McCambridge,False,Giant
1956,Best Supporting Actress,Patty McCormack,False,The Bad Seed
1957,Best Supporting Actress,Miyoshi Umeki ,True,Sayonara
1957,Best Supporting Actress,Carolyn Jones,False,The Bachelor Party
1957,Best Supporting Actress,Elsa Lanchester,False,Witness for the Prosecution
1957,Best Supporting Actress,Hope Lange,False,Peyton Place
1957,Best Supporting Actress,Diane Varsi,False,Peyton Place
1958,Best Supporting Actress,Wendy Hiller ,True,Separate Tables
1958,Best Supporting Actress,Peggy Cass,False,Auntie Mame
1958,Best Supporting Actress,Martha Hyer,False,Some Came Running
